detail_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
DTL002075,ORD00539,PRD009,3,19612,0.01729026903658621,57818
DTL002080,ORD00540,PRD009,1,19612,0,19612
DTL002084,ORD00541,PRD009,2,19612,0,39224
DTL002015,ORD00524,PRD009,3,20481,0,61443
DTL002000,ORD00520,PRD009,2,19612,0,39224
DTL002057,ORD00534,PRD009,1,19612,0.11355893708834885,17384
DTL002059,ORD00534,PRD009,1,19612,0,19612
DTL002141,ORD00557,PRD009,1,19612,0,19612
DTL002219,ORD00578,PRD009,3,19612,0.01729026903658621,57818
DTL002572,ORD00669,PRD009,1,19612,0.3421845058855735,12901
DTL002510,ORD00653,PRD009,3,19612,0.03518896474065733,56765
DTL002460,ORD00641,PRD009,3,19612,0,58836
DTL002501,ORD00651,PRD009,2,19612,0.026161573880284637,38197
DTL002419,ORD00630,PRD009,1,19612,0.3421845058855735,12901
DTL002413,ORD00628,PRD009,3,19612,0,58836
DTL002411,ORD00628,PRD009,1,19612,0,19612
DTL002394,ORD00625,PRD009,3,19612,0,58836
DTL002395,ORD00625,PRD009,1,19612,0.3421845058855735,12901
DTL002583,ORD00672,PRD009,3,19612,0,58836
DTL002609,ORD00678,PRD009,2,19612,0.05372877713303245,37116
DTL002624,ORD00683,PRD009,2,19612,0,39224
DTL002815,ORD00730,PRD009,1,19612,0,19612
DTL002802,ORD00727,PRD009,1,19612,0,19612
DTL002723,ORD00709,PRD009,2,19612,0.08281802120141343,35975
DTL002738,ORD00712,PRD009,2,19612,-0.024860779634049323,40199
DTL003115,ORD00814,PRD009,2,19612,0,39224
DTL003017,ORD00785,PRD009,3,19612,0,58836
DTL002920,ORD00757,PRD009,1,19612,0,19612
DTL002950,ORD00765,PRD009,1,19612,0.11355893708834885,17384
DTL003318,ORD00865,PRD009,1,19612,0.3421845058855735,12901
DTL003201,ORD00837,PRD009,5,19612,0,98060
DTL003175,ORD00831,PRD009,2,19612,0.05372877713303245,37116
DTL003157,ORD00826,PRD009,2,19612,0,39224
DTL003219,ORD00842,PRD009,4,19612,0,78448
DTL003478,ORD00907,PRD009,3,19612,0,58836
DTL003460,ORD00902,PRD009,2,19612,0.05372877713303245,37116
DTL003435,ORD00895,PRD009,3,19612,0.01729026903658621,57818
DTL003552,ORD00926,PRD009,1,19612,0,19612
DTL003520,ORD00919,PRD009,1,19612,0,19612
DTL003532,ORD00921,PRD009,2,19612,0.146096306685367,33493
DTL003659,ORD00956,PRD009,0,19612,0,0
DTL003589,ORD00935,PRD009,1,19612,0,19612
DTL003579,ORD00932,PRD009,1,19612,0.3421845058855735,12901
DTL003608,ORD00940,PRD009,2,19612,0.08281802120141343,35975
DTL003765,ORD00981,PRD009,1,19612,0,19612
DTL003824,ORD00993,PRD009,1,19612,0,19612
DTL003838,ORD00997,PRD009,5,19612,0,98060
DTL003810,ORD00990,PRD009,2,19612,0,39224
DTL003787,ORD00985,PRD010,1,21006,0.16661112962345884,17506
DTL003704,ORD00965,PRD010,1,21006,0.16661112962345884,17506
DTL003714,ORD00968,PRD010,1,21006,0.1052299273913501,18795
DTL003843,ORD00999,PRD010,1,21006,0,21006
DTL003518,ORD00918,PRD010,3,21006,0,63018
DTL003439,ORD00896,PRD010,1,20719,0.16930978046165132,17211
DTL003444,ORD00897,PRD010,1,21006,0,21006
DTL003464,ORD00903,PRD010,1,21006,0,21006
DTL003211,ORD00840,PRD010,1,21006,0,21006
DTL003159,ORD00826,PRD010,2,21006,0.049985004498650405,39912
DTL003202,ORD00838,PRD010,5,21006,0,105030
DTL003328,ORD00868,PRD010,4,21006,0,84024
DTL003305,ORD00862,PRD010,2,21006,0,42012
DTL003301,ORD00861,PRD010,1,21006,0.16661112962345884,17506
DTL003410,ORD00888,PRD010,2,21006,0,42012
DTL003395,ORD00884,PRD010,3,21006,0,63018
DTL003398,ORD00885,PRD010,1,21006,0.1052299273913501,18795
DTL003369,ORD00877,PRD010,1,21006,0,21006
DTL003352,ORD00873,PRD010,2,20294,0.07981270618282431,37348
DTL003337,ORD00871,PRD010,3,21006,0.08618015098762453,57587
DTL002932,ORD00760,PRD010,1,21006,0,21006
DTL002862,ORD00743,PRD010,3,21006,0,63018
DTL002855,ORD00741,PRD010,3,21006,0,63018
DTL003046,ORD00794,PRD010,4,21006,0.024383107383204917,81975
DTL003102,ORD00809,PRD010,5,21006,0,105030
DTL003095,ORD00808,PRD010,3,21006,0,63018
DTL003068,ORD00800,PRD010,3,21006,0,63018
DTL002740,ORD00713,PRD010,1,21006,0,21006
DTL002748,ORD00715,PRD010,2,21006,0.13509132173349184,36336
DTL002797,ORD00726,PRD010,2,21006,0,42012
DTL002841,ORD00738,PRD010,2,21006,0,42012
DTL002850,ORD00740,PRD010,1,21006,0,21006
DTL002615,ORD00680,PRD010,1,21006,0,21006
DTL002571,ORD00669,PRD010,1,21006,0,21006
DTL002705,ORD00705,PRD010,1,19582,0.34288849266218624,12867
DTL002663,ORD00693,PRD010,3,21006,0.08618015098762453,57587
DTL002655,ORD00691,PRD010,2,21006,0.07689941556444171,38781
DTL002415,ORD00629,PRD010,2,21006,0,42012
DTL002307,ORD00600,PRD010,1,21006,0,21006
DTL002439,ORD00635,PRD010,1,21006,0.3123828564288392,14444
DTL002507,ORD00652,PRD010,4,21006,0,84024
DTL002530,ORD00659,PRD010,0,21006,0,0
DTL002557,ORD00666,PRD010,1,21006,0,21006
DTL002546,ORD00663,PRD010,1,21006,0.1052299273913501,18795
DTL002260,ORD00588,PRD010,1,21006,0,21006
DTL002282,ORD00593,PRD010,1,21006,0,21006
DTL002163,ORD00562,PRD010,2,21006,0,42012
DTL002047,ORD00530,PRD010,1,21006,0.049985004498650405,19956
DTL001998,ORD00519,PRD010,3,21006,0,63018
DTL001749,ORD00453,PRD010,1,21006,0.3123828564288392,14444
DTL001716,ORD00446,PRD010,3,21006,0,63018
DTL001717,ORD00446,PRD010,2,21006,0,42012
DTL001791,ORD00464,PRD010,4,21006,0.06327191739218466,78707
DTL001798,ORD00465,PRD010,3,21006,0,63018
DTL001831,ORD00474,PRD010,5,21006,0.009612611746611554,104020
DTL001826,ORD00472,PRD010,0,21006,0,0
DTL001843,ORD00476,PRD010,1,21006,0,21006
DTL001866,ORD00482,PRD010,1,21006,0,21006
DTL001863,ORD00481,PRD010,2,21006,0,42012
DTL001980,ORD00514,PRD010,1,21006,0.16661112962345884,17506
DTL001946,ORD00506,PRD010,1,21006,0,21006
DTL001171,ORD00302,PRD010,2,21006,0.049985004498650405,39912
DTL001175,ORD00303,PRD010,3,21006,0.016124350994872458,62001
DTL001193,ORD00307,PRD010,2,21006,0.13509132173349184,36336
DTL001189,ORD00307,PRD010,1,21006,0,21006
DTL001205,ORD00311,PRD010,1,21006,0.16661112962345884,17506
DTL001278,ORD00329,PRD010,1,21006,0,21006
DTL001428,ORD00372,PRD010,1,21006,0,21006
DTL001486,ORD00387,PRD010,1,21006,0.049985004498650405,19956
DTL001521,ORD00395,PRD010,2,21865,0.02340276152586005,42706
DTL001517,ORD00395,PRD010,1,21006,0,21006
DTL001609,ORD00420,PRD010,1,21006,0,21006
DTL001679,ORD00438,PRD010,3,21006,0.03277721328132682,60952
DTL001048,ORD00273,PRD010,3,21006,0.016124350994872458,62001
DTL001140,ORD00295,PRD010,3,21006,0,63018
DTL001108,ORD00288,PRD010,2,21006,0.07689941556444171,38781
DTL000911,ORD00238,PRD010,0,21006,0,0
DTL000896,ORD00234,PRD010,2,21006,0.13509132173349184,36336
DTL000867,ORD00226,PRD010,1,21006,0.11107408641563923,18672
DTL000953,ORD00249,PRD010,3,21006,0,63018
DTL000951,ORD00248,PRD010,4,21006,0.06327191739218466,78707
DTL000961,ORD00250,PRD010,2,21006,0,42012
DTL000965,ORD00251,PRD010,2,21006,0,42012
DTL000966,ORD00251,PRD010,2,21006,0,42012
DTL001003,ORD00261,PRD010,2,21006,0.13509132173349184,36336
DTL000814,ORD00213,PRD010,1,21006,0,21006
DTL000785,ORD00205,PRD010,1,21006,0,21006
DTL000750,ORD00196,PRD010,4,21006,0,84024
DTL000724,ORD00188,PRD010,1,21006,0,21006
DTL000733,ORD00191,PRD010,2,21006,0.049985004498650405,39912
DTL000592,ORD00154,PRD010,0,21006,0,0
DTL000719,ORD00187,PRD010,4,21006,0,84024
DTL000429,ORD00114,PRD010,2,20061,0,40122
DTL000460,ORD00122,PRD010,1,21006,0,21006
DTL000500,ORD00133,PRD010,3,21006,0,63018
DTL000328,ORD00089,PRD010,1,19567,0,19567
DTL000242,ORD00064,PRD010,1,21006,0.1052299273913501,18795
DTL000002,ORD00001,PRD010,1,21006,0.1052299273913501,18795
DTL000083,ORD00022,PRD010,2,21006,0,42012
DTL000115,ORD00031,PRD010,2,21006,0,42012
DTL000086,ORD00023,PRD011,5,19604,0,98020
DTL000021,ORD00006,PRD011,4,19604,0.026172529313232832,76363
DTL000223,ORD00060,PRD011,1,19604,0.3423719528896193,12892
DTL000224,ORD00060,PRD011,1,19604,0,19604
DTL000277,ORD00076,PRD011,5,19604,0,98020
DTL000186,ORD00050,PRD011,2,19604,0.05375188131584605,37100
DTL000196,ORD00052,PRD011,1,19604,0,19604
DTL000197,ORD00052,PRD011,2,19604,0.08285461776403005,35959
DTL000300,ORD00082,PRD011,4,19604,0,78416
DTL000365,ORD00099,PRD011,1,19604,0,19604
DTL000522,ORD00139,PRD011,1,19604,0.05375188131584605,18550
DTL000517,ORD00137,PRD011,1,19604,0,19604
DTL000558,ORD00146,PRD011,1,19604,0,19604
DTL000433,ORD00115,PRD011,2,19604,0,39208
DTL000693,ORD00180,PRD011,5,18008,0,90040
DTL000675,ORD00177,PRD011,1,19604,0.3423719528896193,12892
DTL000672,ORD00176,PRD011,1,19604,0,19604
DTL000669,ORD00176,PRD011,1,19604,0,19604
DTL000602,ORD00157,PRD011,1,19604,0,19604
DTL000603,ORD00157,PRD011,0,19604,0,0
DTL000623,ORD00163,PRD011,1,19604,0,19604
DTL000736,ORD00192,PRD011,4,19604,0,78416
DTL000723,ORD00188,PRD011,3,19604,0,58812
DTL000755,ORD00197,PRD011,1,19604,0,19604
DTL000853,ORD00222,PRD011,1,19604,0,19604
DTL000882,ORD00231,PRD011,3,19604,0.05375188131584605,55650
DTL000884,ORD00231,PRD011,0,19604,0,0
DTL000932,ORD00242,PRD011,1,19604,0,19604
DTL001102,ORD00287,PRD011,2,19604,0,39208
DTL001103,ORD00287,PRD011,1,19604,0,19604
DTL001120,ORD00291,PRD011,3,18269,0,54807
DTL001118,ORD00290,PRD011,3,19604,0.05375188131584605,55650
DTL001074,ORD00281,PRD011,1,19604,0,19604
DTL001671,ORD00436,PRD011,2,19604,0,39208
DTL001590,ORD00416,PRD011,3,19604,0.017297446896838025,57794
DTL001532,ORD00399,PRD011,1,19604,0,19604
DTL001564,ORD00408,PRD011,1,19604,0,19604
DTL001530,ORD00398,PRD011,2,17740,0,35480
DTL001474,ORD00383,PRD011,3,19604,0,58812
DTL001377,ORD00357,PRD011,2,19604,0,39208
DTL001321,ORD00341,PRD011,1,19604,0,19604
DTL001342,ORD00346,PRD011,3,19604,0.035203830176723225,56741
DTL001216,ORD00315,PRD011,1,19604,0,19604
DTL001203,ORD00310,PRD011,1,19604,0,19604
DTL001994,ORD00519,PRD011,1,19604,0,19604
DTL001894,ORD00490,PRD011,4,19604,0,78416
DTL001742,ORD00452,PRD011,4,19604,0,78416
DTL002062,ORD00535,PRD011,2,19604,0,39208
DTL002102,ORD00546,PRD011,5,19604,0,98020
DTL002122,ORD00551,PRD011,0,19604,0,0
DTL002106,ORD00547,PRD011,2,19604,0.08285461776403005,35959
DTL002166,ORD00563,PRD011,1,19604,0,19604
DTL002162,ORD00562,PRD011,3,19604,0,58812
DTL002153,ORD00560,PRD011,3,19604,0.017297446896838025,57794
DTL002155,ORD00561,PRD011,2,19604,0,39208
DTL002194,ORD00572,PRD011,3,19604,0.05375188131584605,55650
DTL002198,ORD00573,PRD011,1,19604,0.11361054305839582,17376
DTL002178,ORD00567,PRD011,2,19604,0,39208
DTL002268,ORD00590,PRD011,1,19604,0.18067935437244037,16061
DTL002533,ORD00659,PRD011,2,19604,0,39208
DTL002434,ORD00634,PRD011,1,19604,0,19604
DTL002317,ORD00602,PRD011,5,19604,0,98020
DTL002388,ORD00623,PRD011,3,19604,0,58812
DTL002367,ORD00617,PRD011,4,19604,0,78416
DTL002647,ORD00689,PRD011,1,19604,0,19604
DTL002710,ORD00706,PRD011,3,19604,0.09291607819817141,53347
DTL002679,ORD00697,PRD011,2,19604,0,39208
DTL002690,ORD00701,PRD011,1,19604,0,19604
DTL002626,ORD00684,PRD011,1,19604,0,19604
DTL002833,ORD00736,PRD011,2,19604,0,39208
DTL002791,ORD00725,PRD011,1,19604,0,19604
DTL002819,ORD00732,PRD011,1,19604,0,19604
DTL002715,ORD00707,PRD011,2,19604,0,39208
DTL003002,ORD00780,PRD011,2,19604,0,39208
DTL002919,ORD00757,PRD011,4,19604,0,78416
DTL003169,ORD00829,PRD011,2,19604,0,39208
DTL003151,ORD00824,PRD011,3,19604,0,58812
DTL003146,ORD00824,PRD011,1,19604,0.11361054305839582,17376
DTL003256,ORD00850,PRD011,2,19604,0,39208
DTL003253,ORD00850,PRD011,1,19604,0.3423719528896193,12892
DTL003523,ORD00919,PRD011,3,19604,0,58812
DTL003514,ORD00917,PRD011,4,19604,0,78416
DTL003527,ORD00920,PRD011,2,19604,0.1461646398503274,33477
DTL003542,ORD00924,PRD011,1,19604,0.3423719528896193,12892
DTL003549,ORD00925,PRD011,5,19604,0,98020
DTL003600,ORD00938,PRD011,1,19604,0.05375188131584605,18550
DTL003621,ORD00945,PRD011,3,19604,0,58812
DTL003611,ORD00942,PRD011,2,19604,0,39208
DTL003578,ORD00932,PRD011,3,19604,0,58812
DTL003587,ORD00935,PRD011,3,19604,0,58812
DTL003576,ORD00931,PRD011,4,19604,0.039779357165588204,75296
DTL003718,ORD00968,PRD011,1,19604,0.18067935437244037,16061
DTL003759,ORD00979,PRD011,1,19604,0,19604
DTL003758,ORD00979,PRD012,0,24658,0,0
DTL003790,ORD00986,PRD012,0,24515,0,0
DTL003828,ORD00995,PRD012,0,24658,0,0
DTL003831,ORD00995,PRD012,3,24658,0.027787812265540335,71918
DTL003620,ORD00945,PRD012,1,24658,0,24658
DTL003598,ORD00938,PRD012,1,24658,0.2543493743005392,18386
DTL003647,ORD00952,PRD012,1,24658,0,24658
DTL003686,ORD00961,PRD012,3,24658,0,73974
DTL003551,ORD00926,PRD012,2,24658,0.11282606733459699,43751
DTL003483,ORD00909,PRD012,1,24658,0,24658
DTL003267,ORD00853,PRD012,1,24658,0,24658
DTL003206,ORD00839,PRD012,2,25382,0,50764
DTL003176,ORD00832,PRD012,1,24658,0,24658
DTL003364,ORD00876,PRD012,1,24658,0.042268999915462,23615
DTL003396,ORD00885,PRD012,1,24658,0,24658
DTL003291,ORD00858,PRD012,2,24658,0,49316
DTL002910,ORD00755,PRD012,2,24658,0,49316
DTL003013,ORD00784,PRD012,1,24658,0,24658
DTL003007,ORD00782,PRD012,2,24658,0.06477243285257794,46121
DTL003019,ORD00786,PRD012,5,24658,0.008177283506419167,122281
DTL003051,ORD00795,PRD012,3,24658,0.0724910835967176,68611
DTL003044,ORD00793,PRD012,1,24658,0,24658
DTL003039,ORD00791,PRD012,3,24658,0,73974
DTL003035,ORD00789,PRD012,1,24658,0.2543493743005392,18386
DTL003090,ORD00807,PRD012,3,24658,0,73974
DTL003091,ORD00807,PRD012,2,24658,0,49316
DTL002753,ORD00716,PRD012,2,24658,0,49316
DTL002788,ORD00724,PRD012,2,24658,0,49316
DTL002830,ORD00735,PRD012,1,24658,0,24658
DTL002657,ORD00692,PRD012,1,24658,0,24658
DTL002673,ORD00696,PRD012,1,24658,0,24658
DTL002285,ORD00594,PRD012,1,24658,0,24658
DTL002301,ORD00597,PRD012,2,24658,0,49316
DTL002339,ORD00608,PRD012,4,24658,0,98632
DTL002342,ORD00609,PRD012,5,24658,0,123290
DTL002333,ORD00606,PRD012,1,24658,0,24658
DTL002491,ORD00648,PRD012,1,24658,0,24658
DTL002531,ORD00659,PRD012,2,24658,0.06477243285257794,46121
DTL002561,ORD00667,PRD012,4,24658,0,98632
DTL002258,ORD00587,PRD012,2,24658,0,49316
DTL002212,ORD00576,PRD012,1,24658,0,24658
DTL002186,ORD00569,PRD012,3,24658,0,73974
DTL002200,ORD00574,PRD012,5,24658,0,123290
DTL002196,ORD00573,PRD012,1,24658,0,24658
DTL002172,ORD00565,PRD012,3,24658,0,73974
DTL002086,ORD00541,PRD012,3,24658,0.042268999915462,70847
DTL002069,ORD00537,PRD012,5,24658,0.01648940555692967,121257
DTL002060,ORD00535,PRD012,2,22319,0.044804874770375015,42638
DTL002055,ORD00533,PRD012,2,24658,0,49316
DTL002012,ORD00523,PRD012,2,24658,0,49316
DTL001800,ORD00466,PRD012,1,24658,0,24658
DTL001809,ORD00468,PRD012,1,24658,0,24658
DTL001810,ORD00469,PRD012,2,24658,0,49316
DTL001856,ORD00479,PRD012,3,24658,0,73974
DTL001964,ORD00510,PRD012,2,24658,0,49316
DTL001162,ORD00300,PRD012,1,24658,0.042268999915462,23615
DTL001251,ORD00323,PRD012,1,24658,0.08826904404625298,22481
DTL001334,ORD00344,PRD012,3,24658,0,73974
DTL001359,ORD00352,PRD012,2,24658,0.042268999915462,47231
DTL001479,ORD00384,PRD012,4,24658,0,98632
DTL001477,ORD00384,PRD012,2,24658,0.020697077572646744,48295
DTL001505,ORD00391,PRD012,2,24658,0.020697077572646744,48295
DTL001582,ORD00414,PRD012,2,24658,0.06477243285257794,46121
DTL001702,ORD00442,PRD012,1,24658,0,24658
DTL001696,ORD00441,PRD012,1,24658,0,24658
DTL001076,ORD00281,PRD012,4,24658,0,98632
DTL001045,ORD00272,PRD012,1,24658,0.2543493743005392,18386
DTL001098,ORD00287,PRD012,5,24658,0,123290
DTL000907,ORD00237,PRD012,1,24658,0,24658
DTL000910,ORD00237,PRD012,1,24658,0,24658
DTL000879,ORD00230,PRD012,3,24658,0,73974
DTL000874,ORD00229,PRD012,1,24658,0.08826904404625298,22481
DTL001004,ORD00262,PRD012,1,24658,0,24658
DTL000993,ORD00259,PRD012,2,24658,0,49316
DTL000866,ORD00226,PRD012,3,24658,0,73974
DTL000811,ORD00211,PRD012,2,24658,0,49316
DTL000824,ORD00215,PRD012,2,24658,0,49316
DTL000820,ORD00214,PRD012,1,24658,0,24658
DTL000822,ORD00214,PRD012,5,24658,0,123290
DTL000734,ORD00191,PRD012,4,24658,0,98632
DTL000615,ORD00161,PRD012,3,24658,0,73974
DTL000593,ORD00154,PRD012,2,24658,0,49316
DTL000680,ORD00178,PRD012,1,24658,0,24658
DTL000466,ORD00124,PRD012,1,24658,0.08826904404625298,22481
DTL000565,ORD00149,PRD012,2,24658,0,49316
DTL000553,ORD00145,PRD012,3,24658,0,73974
DTL000523,ORD00139,PRD012,1,24658,0,24658
DTL000506,ORD00134,PRD012,1,24658,0,24658
DTL000507,ORD00135,PRD012,2,24658,0,49316
DTL000420,ORD00112,PRD012,2,24658,0,49316
DTL000400,ORD00107,PRD012,1,25445,0.0853060354020047,23274
DTL000306,ORD00083,PRD012,1,24658,0,24658
DTL000293,ORD00081,PRD012,2,24658,0,49316
DTL000319,ORD00087,PRD012,4,23000,0.022222222222222223,89955
DTL000198,ORD00052,PRD012,1,24658,0,24658
DTL000192,ORD00051,PRD012,3,24658,0,73974
DTL000180,ORD00048,PRD012,1,24658,0,24658
DTL000267,ORD00072,PRD012,2,24658,0.06477243285257794,46121
DTL000231,ORD00062,PRD012,3,24658,0,73974
DTL000029,ORD00009,PRD012,2,24658,0,49316
DTL000034,ORD00010,PRD012,5,24658,0,123290
DTL000018,ORD00005,PRD012,1,24658,0,24658
DTL000044,ORD00012,PRD012,1,24658,0,24658
DTL000039,ORD00011,PRD012,1,24658,0,24658
DTL000118,ORD00031,PRD012,1,24658,0,24658
DTL000123,ORD00032,PRD013,1,24396,0,24396
DTL000140,ORD00038,PRD013,2,24396,0,48792
DTL000095,ORD00025,PRD013,1,24396,0,24396
DTL000013,ORD00004,PRD013,5,23122,0,115610
DTL000245,ORD00065,PRD013,2,24396,0.020924004017408772,47771
DTL000266,ORD00072,PRD013,1,25034,0.24957572127383448,18786
DTL000256,ORD00069,PRD013,1,24396,0,24396
DTL000177,ORD00047,PRD013,1,24396,0,24396
DTL000153,ORD00041,PRD013,3,24396,0,73188
DTL000172,ORD00046,PRD013,2,24396,0.11417610522469858,43221
DTL000322,ORD00088,PRD013,1,24396,0,24396
DTL000334,ORD00090,PRD013,1,24396,0,24396
DTL000338,ORD00092,PRD013,1,22814,0,22814
DTL000343,ORD00093,PRD013,0,24396,0,0
DTL000289,ORD00080,PRD013,1,24396,0,24396
DTL000395,ORD00106,PRD013,1,24396,0,24396
DTL000406,ORD00108,PRD013,1,24396,0,24396
DTL000531,ORD00140,PRD013,4,24396,0,97584
DTL000470,ORD00125,PRD013,4,24396,0.05400501166508252,92313
DTL000462,ORD00123,PRD013,4,24396,0.05400501166508252,92313
DTL000451,ORD00119,PRD013,3,24396,0,73188
DTL000682,ORD00178,PRD013,3,24396,0.04274234911950761,70059
DTL000713,ORD00186,PRD013,2,24396,0.020924004017408772,47771
DTL000739,ORD00192,PRD013,4,24396,0,97584
DTL000774,ORD00203,PRD013,3,24396,0.028094622689217284,71131
DTL000780,ORD00204,PRD013,2,24396,0,48792
DTL000807,ORD00210,PRD013,1,24396,0,24396
DTL000849,ORD00221,PRD013,1,24396,0.04274234911950761,23353
DTL000963,ORD00251,PRD013,0,24396,0,0
DTL000898,ORD00235,PRD013,5,24396,0,121980
DTL001046,ORD00273,PRD013,1,24396,0,24396
DTL001056,ORD00276,PRD013,1,24396,0.2577851103320272,18107
DTL001030,ORD00269,PRD013,3,24396,0,73188
DTL001699,ORD00442,PRD013,3,24396,0,73188
DTL001673,ORD00436,PRD013,3,24396,0,73188
DTL001655,ORD00431,PRD013,1,24396,0,24396
DTL001610,ORD00420,PRD013,2,24396,0,48792
DTL001616,ORD00422,PRD013,2,22748,0,45496
DTL001503,ORD00391,PRD013,1,24396,0,24396
DTL001495,ORD00388,PRD013,1,23829,0,23829
DTL001470,ORD00383,PRD013,1,24396,0,24396
DTL001464,ORD00381,PRD013,1,24396,0.03521622763769545,23536
DTL001348,ORD00349,PRD013,1,22679,0,22679
DTL001349,ORD00349,PRD013,3,24396,0.04274234911950761,70059
DTL001300,ORD00334,PRD013,1,24396,0,24396
DTL001209,ORD00312,PRD013,1,24396,0.2577851103320272,18107
DTL001953,ORD00508,PRD013,2,24396,0,48792
DTL001862,ORD00481,PRD013,1,24396,0,24396
DTL001814,ORD00470,PRD013,1,24396,0.14021312394840157,20975
DTL001774,ORD00459,PRD013,2,24396,0.020924004017408772,47771
DTL002065,ORD00536,PRD013,3,24396,0,73188
DTL002038,ORD00528,PRD013,3,24396,0,73188
DTL002073,ORD00538,PRD013,1,24396,0,24396
DTL002090,ORD00542,PRD013,3,25025,0.04162330905306972,71950
DTL002136,ORD00555,PRD013,1,24396,0,24396
DTL002129,ORD00553,PRD013,1,24396,0,24396
DTL002211,ORD00576,PRD013,2,24396,0,48792
DTL002276,ORD00592,PRD013,1,24396,0,24396
DTL002483,ORD00647,PRD013,1,24396,0,24396
DTL002401,ORD00626,PRD013,2,24396,0,48792
DTL002407,ORD00627,PRD013,4,24396,0,97584
DTL002637,ORD00687,PRD013,2,24396,0,48792
DTL002847,ORD00740,PRD013,5,24396,0,121980
DTL002737,ORD00712,PRD013,3,24396,0.04274234911950761,70059
DTL003072,ORD00802,PRD013,3,24396,0.04274234911950761,70059
DTL003101,ORD00809,PRD013,3,24396,0,73188
DTL003011,ORD00783,PRD013,4,24396,0.020924004017408772,95542
DTL002883,ORD00749,PRD013,4,24396,0,97584
DTL002895,ORD00752,PRD013,3,24396,0,73188
DTL002872,ORD00746,PRD013,1,24396,0.2577851103320272,18107
DTL002940,ORD00763,PRD013,1,24396,0,24396
DTL003336,ORD00871,PRD013,3,24396,0.07554239439173265,67659
DTL003177,ORD00832,PRD013,1,22307,0,22307
DTL003179,ORD00832,PRD013,1,24396,0,24396
DTL003189,ORD00834,PRD013,1,24396,0.2577851103320272,18107
DTL003230,ORD00844,PRD013,2,24396,0,48792
DTL003270,ORD00854,PRD013,3,24396,0,73188
DTL003470,ORD00904,PRD013,2,24396,0.06551362683438156,45595
DTL003459,ORD00901,PRD013,2,24396,0.04274234911950761,46706
DTL003441,ORD00896,PRD013,1,24396,0,24396
DTL003683,ORD00961,PRD013,4,24396,0,97584
DTL003673,ORD00959,PRD013,4,24396,0,97584
DTL003595,ORD00937,PRD013,1,24396,0.0893016610108948,22217
DTL003627,ORD00947,PRD013,2,23673,0.021576835109826092,46324
DTL003815,ORD00991,PRD013,4,24396,0,97584
DTL003710,ORD00967,PRD013,4,24396,0.03171783811215428,94488
DTL003568,ORD00930,PRD014,1,27105,0,27105
DTL003592,ORD00936,PRD014,1,27105,0,27105
DTL003670,ORD00958,PRD014,1,27105,0,27105
DTL003629,ORD00947,PRD014,2,27105,0,54210
DTL003433,ORD00895,PRD014,2,27105,0,54210
DTL003481,ORD00908,PRD014,1,27105,0.12445550715619166,23731
DTL003271,ORD00854,PRD014,5,27105,0.014978468451600824,133495
DTL003223,ORD00843,PRD014,2,27105,0,54210
DTL003341,ORD00871,PRD014,1,27105,0,27105
DTL003343,ORD00872,PRD014,4,27105,0,108420
DTL003408,ORD00888,PRD014,2,27105,0,54210
DTL002927,ORD00759,PRD014,3,27105,0.03830683777054204,78200
DTL002973,ORD00772,PRD014,3,27105,0.025215911239992436,79264
DTL002866,ORD00745,PRD014,2,27105,0,54210
DTL002864,ORD00745,PRD014,3,27105,0,81315
DTL002923,ORD00758,PRD014,4,27105,0.018793459875963165,106382
DTL003114,ORD00813,PRD014,2,27105,0,54210
DTL003106,ORD00811,PRD014,1,27105,0.2261931689662972,20974
DTL003067,ORD00799,PRD014,1,27105,0,27105
DTL002716,ORD00707,PRD014,1,24612,0.28389734272087214,17624
DTL002828,ORD00735,PRD014,2,27105,0,54210
DTL002807,ORD00728,PRD014,1,27105,0.03830683777054204,26066
DTL002603,ORD00677,PRD014,1,27105,0,27105
DTL002672,ORD00696,PRD014,3,24717,0,74151
DTL002701,ORD00704,PRD014,1,27105,0,27105
DTL002421,ORD00631,PRD014,1,27105,0,27105
DTL002370,ORD00618,PRD014,2,27105,0,54210
DTL002358,ORD00615,PRD014,1,27105,0,27105
DTL002290,ORD00595,PRD014,4,27105,0.04834654805646877,103178
DTL002497,ORD00650,PRD014,2,27105,0.1016053647632595,48701
DTL002473,ORD00644,PRD014,1,27105,0.03830683777054204,26066
DTL002239,ORD00582,PRD014,2,27105,0,54210
DTL002183,ORD00568,PRD014,4,27105,0,108420
DTL002100,ORD00546,PRD014,1,27105,0,27105
DTL002005,ORD00521,PRD014,1,27105,0,27105
DTL002020,ORD00525,PRD014,1,27105,0.03830683777054204,26066
DTL001769,ORD00458,PRD014,1,27105,0,27105
DTL001726,ORD00448,PRD014,2,27105,0,54210
DTL001931,ORD00501,PRD014,3,27105,0,81315
DTL001959,ORD00509,PRD014,3,27105,0,81315
DTL001968,ORD00511,PRD014,4,27105,0.018793459875963165,106382
DTL001981,ORD00514,PRD014,3,27105,0,81315
DTL001228,ORD00317,PRD014,1,27105,0,27105
DTL001231,ORD00318,PRD014,1,27105,0,27105
DTL001285,ORD00331,PRD014,2,27105,0.1016053647632595,48701
DTL001360,ORD00352,PRD014,1,27105,0.07966540529774946,24945
DTL001482,ORD00385,PRD014,1,27105,0.12445550715619166,23731
DTL001434,ORD00373,PRD014,1,27105,0,27105
